"provider","provider_cc","provider_name","provider_type","customer","customer_cc","customer_region","customer_name","customer_type","type"
36907,"AO","TVCaboAngola","Transit/Access",328273,"AO","Middle Africa","CBDC1-AS","Enterprise",-1
36909,"TZ","HABARI-CO-TZ-AS","Transit/Access",327852,"TZ","Eastern Africa","TISPA-AIXP-MNGNT","Enterprise",-1
36909,"TZ","HABARI-CO-TZ-AS","Transit/Access",328097,"TZ","Eastern Africa","Auvionics-AS","Transit/Access",-1
36911,"NG","DOPC-AS-US","Transit/Access",36887,"NG","Western Africa","DOPC-AS","Enterprise",-1
36912,"CM","ORANGECM","Transit/Access",37460,"CF","Middle Africa","ORANGE-CA","Transit/Access",-1
36912,"CM","ORANGECM","Transit/Access",327920,"CM","Middle Africa","AVS-TELECOM-SARL","Enterprise",-1
36912,"CM","ORANGECM","Transit/Access",328126,"TN","Northern Africa","ORANGE-CDN-AS","Transit/Access",-1
36914,"KE","KENET-AS","Content",327945,"KE","Eastern Africa","ILRI","Content",-1
36914,"KE","KENET-AS","Content",328225,"KE","Eastern Africa","Strathmore-University","Enterprise",-1
36916,"ZA","X-DSL-NET1","Transit/Access",37479,"ZA","Southern Africa","CTEL","Transit/Access",-1
36916,"ZA","X-DSL-NET1","Transit/Access",327751,"ZA","Southern Africa","LANDYNAMIX","Transit/Access",-1
36916,"ZA","X-DSL-NET1","Transit/Access",328241,"ZA","Southern Africa","G-Connect-AS","Enterprise",-1
36916,"ZA","X-DSL-NET1","Transit/Access",328338,"ZA","Southern Africa","Communet-AS","Transit/Access",-1
36917,"AO","ACS","Transit/Access",327932,"AO","Middle Africa","CONNECTIS-DATA-ANGOLA","Transit/Access",-1
36920,"NG","KKON","Transit/Access",37377,"NG","Western Africa","Futurecom","Transit/Access",-1
36920,"NG","KKON","Transit/Access",37433,"NG","Western Africa","KKON-ABUJA","Transit/Access",-1
36920,"NG","KKON","Transit/Access",327895,"NG","Western Africa","MEGAFAST-NETWORKS","Transit/Access",-1
36920,"NG","KKON","Transit/Access",328402,"NG","Western Africa","SYSCOMPTECH-AS","Enterprise",-1
36920,"NG","KKON","Transit/Access",328451,"NG","Western Africa","IP-Express-Ltd-AS","Transit/Access",-1
36923,"NG","SWIFTNG-ASN","Transit/Access",37567,"NG","Western Africa","NIBSS","Enterprise",-1
36924,"BJ","GVA-Canalbox","Transit/Access",37281,"CG","Middle Africa","GVA-CONGO","Transit/Access",-1
36924,"BJ","GVA-Canalbox","Transit/Access",37322,"CG","Middle Africa","GVA-CONGO","Transit/Access",-1
36924,"BJ","GVA-Canalbox","Transit/Access",328191,"ST",NULL,"CST-NET-AS","Transit/Access",-1
36925,"MA","ASMedi","Transit/Access",36941,"MA","Northern Africa","MTDS-AS","Content",-1
36925,"MA","ASMedi","Transit/Access",327989,"MA","Northern Africa","GeniousMorocco","Transit/Access",-1
36925,"MA","ASMedi","Transit/Access",328055,"MA","Northern Africa","N-PLUS-ONE-AS","Enterprise",-1
36925,"MA","ASMedi","Transit/Access",328066,"MA","Northern Africa","MEDASYS-AS","Transit/Access",-1
36925,"MA","ASMedi","Transit/Access",328126,"TN","Northern Africa","ORANGE-CDN-AS","Transit/Access",-1
36925,"MA","ASMedi","Transit/Access",328272,"MA","Northern Africa","CRNA1-AS","Enterprise",-1
36926,"KE","CKL1-ASN","Transit/Access",30999,"MU","Eastern Africa","EMTEL-AS-AP","Transit/Access",-1
36926,"KE","CKL1-ASN","Transit/Access",37075,"UG","Eastern Africa","ZAINUGAS","Transit/Access",-1
36926,"KE","CKL1-ASN","Transit/Access",37303,"MG","Eastern Africa","AIRTELMADA","Transit/Access",-1
36930,"TZ","Zantel-AS","Transit/Access",22354,"TZ","Eastern Africa","UNIV-DAR","Transit/Access",-1
36930,"TZ","Zantel-AS","Transit/Access",32860,"TZ","Eastern Africa","CATS-NET-NETWORK","Enterprise",-1
36930,"TZ","Zantel-AS","Transit/Access",36909,"TZ","Eastern Africa","HABARI-CO-TZ-AS","Transit/Access",-1
36930,"TZ","Zantel-AS","Transit/Access",37143,"TZ","Eastern Africa","arusha-as","Content",-1
36930,"TZ","Zantel-AS","Transit/Access",37213,"TZ","Eastern Africa","SPICE-NET-TZ","Transit/Access",-1
36930,"TZ","Zantel-AS","Transit/Access",37454,"TZ","Eastern Africa","BNH","Transit/Access",-1
36930,"TZ","Zantel-AS","Transit/Access",328504,"TZ","Eastern Africa","National-Identification-Authority-AS","Enterprise",-1
36932,"NG","IXPN-AS","Transit/Access",36938,"NG","Western Africa","NIRA","Transit/Access",-1
36932,"NG","IXPN-AS","Transit/Access",37088,"NG","Western Africa","VDT-AS","Transit/Access",-1
36932,"NG","IXPN-AS","Transit/Access",37248,"NG","Western Africa","PHASE3TEL","Transit/Access",-1
36932,"NG","IXPN-AS","Transit/Access",37347,"NG","Western Africa","NGCOM","Transit/Access",-1
36932,"NG","IXPN-AS","Transit/Access",37480,"NG","Western Africa","Cobranet","Transit/Access",-1
36932,"NG","IXPN-AS","Transit/Access",328110,"NG","Western Africa","Garanntor-Hosting-AS","Content",-1
36932,"NG","IXPN-AS","Transit/Access",328413,"NG","Western Africa","Comercio-Cloud-Computing-Ltd","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",6968,"ZA","Southern Africa","ZACR","Content",-1
36937,"ZA","Neotel-AS","Transit/Access",11157,"ZA","Southern Africa","ELAB","Enterprise",-1
36937,"ZA","Neotel-AS","Transit/Access",11744,"ZA","Southern Africa","INVESTEC","Content",-1
36937,"ZA","Neotel-AS","Transit/Access",14988,"BW","Southern Africa","BTC-GATE1","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",15022,"ZA","Southern Africa","ADEPT-ZA","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",36919,"ZA","Southern Africa","PEREGRINE-AS","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",36983,"ZA","Southern Africa","OTR-A","Content",-1
36937,"ZA","Neotel-AS","Transit/Access",37028,"ZA","Southern Africa","FNBCONNECT","Enterprise",-1
36937,"ZA","Neotel-AS","Transit/Access",37121,"ZA","Southern Africa","ESKOM-HOLDINGS-SOC-LTD","Enterprise",-1
36937,"ZA","Neotel-AS","Transit/Access",37130,"ZA","Southern Africa","SITA-AS","Content",-1
36937,"ZA","Neotel-AS","Transit/Access",37180,"ZA","Southern Africa","SAA","Enterprise",-1
36937,"ZA","Neotel-AS","Transit/Access",37302,"ZA","Southern Africa","DUBETRADEPORT","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",37312,"ZA","Southern Africa","Clickatell","Enterprise",-1
36937,"ZA","Neotel-AS","Transit/Access",37314,"ZA","Southern Africa","Syrex-Pty-Ltd","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",37525,"ZA","Southern Africa","BYTES-CON-1","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",37596,"ZA","Southern Africa","WIPRONET","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",37630,"ZA","Southern Africa","EY-JHB-AS","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",327693,"ZA","Southern Africa","ECHO-SP","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",327715,"ZA","Southern Africa","XPRESSNET-AS","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",327805,"ZA","Southern Africa","Bundu-NetworX","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",327817,"ZA","Southern Africa","LADYSMITH-WIRELESS-SOLUTIONS","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",327858,"ZA","Southern Africa","CloudConnect-Networks","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",327923,"ZA","Southern Africa","South-African-Bankers-Services","Enterprise",-1
36937,"ZA","Neotel-AS","Transit/Access",327939,"ZA","Southern Africa","CLAROTECH","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",327957,"ZA","Southern Africa","WIPRO-KZN","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",328009,"ZA","Southern Africa","BEONLINE","Transit/Access",-1
36937,"ZA","Neotel-AS","Transit/Access",328312,"ZA","Southern Africa","Deloitte-AS","Transit/Access",-1
36943,"ZA","Gridhost","Content",328095,"ZA","Southern Africa","BLUEGATE-EXCHANGE-AS","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",2018,"ZA","Southern Africa","TENET-1","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",36914,"KE","Eastern Africa","KENET-AS","Content",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",37182,"TZ","Eastern Africa","TERNET","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",37215,"MW","Eastern Africa","MAREN","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",37442,"ZW","Eastern Africa","ZARNET","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",37532,"ZM","Eastern Africa","ZAMREN","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",37654,"RW","Eastern Africa","RwEdNet-AS","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",327687,"UG","Eastern Africa","RENU","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",327700,"MZ","Eastern Africa","MoRENet","Transit/Access",-1
36944,"ZA","UBUNTU-UNICAST-AS","Transit/Access",327764,"SO","Eastern Africa","SomaliREN","Transit/Access",-1
36947,"DZ","ALGTEL-AS","Transit/Access",33779,"DZ","Northern Africa","wataniya-telecom-as","Transit/Access",-1
36947,"DZ","ALGTEL-AS","Transit/Access",327712,"DZ","Northern Africa","ATM","Transit/Access",-1
36947,"DZ","ALGTEL-AS","Transit/Access",327931,"DZ","Northern Africa","Optimum-Telecom-Algeria","Transit/Access",-1
36953,"ZA","SNOWBALL","Transit/Access",327858,"ZA","Southern Africa","CloudConnect-Networks","Transit/Access",-1
36953,"ZA","SNOWBALL","Transit/Access",328232,"ZA","Southern Africa","HX-Systems-AS","Transit/Access",-1
36958,"SC","CWSeychelles-AS","Transit/Access",36867,"SC","Eastern Africa","Kokonet-BGP","Transit/Access",-1
36958,"SC","CWSeychelles-AS","Transit/Access",327861,"SC","Eastern Africa","ICT-Department-Seychelles-Govt","Transit/Access",-1
36962,"ZM","MTNZ-AS","Transit/Access",28698,"ZA","Southern Africa","UUNETZM-AS","Transit/Access",-1
36962,"ZM","MTNZ-AS","Transit/Access",328194,"ZM","Eastern Africa","Copperbelt-Energy-Corporation","Enterprise",-1
36965,"TZ","WIA-TZ","Transit/Access",37362,"TZ","Eastern Africa","TPA","Enterprise",-1
36965,"TZ","WIA-TZ","Transit/Access",327730,"TZ","Eastern Africa","PPF","Enterprise",-1
36965,"TZ","WIA-TZ","Transit/Access",327888,"TZ","Eastern Africa","NMB-BANK","Enterprise",-1
36965,"TZ","WIA-TZ","Transit/Access",327912,"TZ","Eastern Africa","National-Health-Insurance-Fund","Enterprise",-1
36969,"MW","MTL-AS","Transit/Access",37294,"MW","Eastern Africa","TNM","Transit/Access",-1
36974,"CI","AFNET-AS","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
36974,"CI","AFNET-AS","Transit/Access",36864,"ML","Western Africa","AFRIBONEMALI-AS","Transit/Access",-1
36974,"CI","AFNET-AS","Transit/Access",37351,"TN","Northern Africa","AFDB","Transit/Access",-1
36974,"CI","AFNET-AS","Transit/Access",327746,"CI","Western Africa","NSIA","Content",-1
36974,"CI","AFNET-AS","Transit/Access",327773,"CI","Western Africa","WEBB-FONTAINE","Enterprise",-1
36974,"CI","AFNET-AS","Transit/Access",328025,"CI","Western Africa","VEONE","Content",-1
36974,"CI","AFNET-AS","Transit/Access",328115,"CI","Western Africa","Agro-West-Industries","Transit/Access",-1
36974,"CI","AFNET-AS","Transit/Access",328193,"CI","Western Africa","SOCIETE-NATIONALE-DE-DEVELOPPEMENT-INFOR","Content",-1
36974,"CI","AFNET-AS","Transit/Access",328355,"CI","Western Africa","DGI-AS","Enterprise",-1
36977,"UG","Airtel-UG","Transit/Access",37206,"UG","Eastern Africa","BOU","Transit/Access",-1
36991,"UG","ORANGE-UG","Transit/Access",19832,"ZA","Southern Africa","Finance-trust-Bank","Enterprise",-1
36991,"UG","ORANGE-UG","Transit/Access",37386,"UG","Eastern Africa","UIXP","Enterprise",-1
36991,"UG","ORANGE-UG","Transit/Access",37679,"UG","Eastern Africa","URA1","Transit/Access",-1
36991,"UG","ORANGE-UG","Transit/Access",328198,"UG","Eastern Africa","BLUECRANE","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",6127,"EG","Northern Africa","IDSC","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",15475,"EG","Northern Africa","NOL","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",20484,"EG","Northern Africa","YallaOnline","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",25576,"EG","Northern Africa","AFMIC","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",31065,"EG","Northern Africa","MCIT","Content",-1
36992,"EG","ETISALAT-MISR","Transit/Access",31619,"EG","Northern Africa","CITYSTARS-AS","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",33777,"EG","Northern Africa","EGYPT-NETWORK","Enterprise",-1
36992,"EG","ETISALAT-MISR","Transit/Access",36870,"EG","Northern Africa","IT-WORX","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",37066,"EG","Northern Africa","MFA-AS","Transit/Access",-1
36992,"EG","ETISALAT-MISR","Transit/Access",37191,"EG","Northern Africa","Raya-Holding","Content",-1
36992,"EG","ETISALAT-MISR","Transit/Access",37279,"EG","Northern Africa","EGYPTIAN-BANK","Enterprise",-1
36992,"EG","ETISALAT-MISR","Transit/Access",37583,"EG","Northern Africa","CreditAgricoleEgypt","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",11744,"ZA","Southern Africa","INVESTEC","Content",-1
36994,"ZA","Vodacom-VB","Transit/Access",16284,"NG","Western Africa","","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",29614,"GH","Western Africa","GHANATEL-AS","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",29674,"GH","Western Africa","GSTA-AS","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",29918,"ZA","Southern Africa","IMPOL-ASN","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",29975,"ZA","Southern Africa","VODACOM-ZA","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",36908,"TZ","Eastern Africa","VTL-ASN","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",37028,"ZA","Southern Africa","FNBCONNECT","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",37057,"LS",NULL,"VODACOM-LESOTHO","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",37121,"ZA","Southern Africa","ESKOM-HOLDINGS-SOC-LTD","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",37137,"KE","Eastern Africa","gateway-ke-as","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",37160,"ZA","Southern Africa","GRINDROD","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",37180,"ZA","Southern Africa","SAA","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",37223,"MZ","Eastern Africa","VODACOM-MZ","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",37275,"ZA","Southern Africa","ETC","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",37402,"ZA","Southern Africa","TELESURE","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",37453,"CD","Middle Africa","VODACOM-CONGO","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",37672,"CM","Middle Africa","Vodacom","Transit/Access",-1
36994,"ZA","Vodacom-VB","Transit/Access",327787,"ZA","Southern Africa","AMPATH","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",327958,"ZA","Southern Africa","SA-AIRLINK","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",327967,"ZA","Southern Africa","RAM-TRANSPORT","Enterprise",-1
36994,"ZA","Vodacom-VB","Transit/Access",328186,"ZA","Southern Africa","Newshelf-1315","Transit/Access",-1
36996,"NA","TELECOM-NAMIBIA","Transit/Access",36999,"NA","Southern Africa","TELECOM-NAMIBIA","Transit/Access",-1
36996,"NA","TELECOM-NAMIBIA","Transit/Access",37214,"ZM","Eastern Africa","MICROLINK","Transit/Access",-1
36996,"NA","TELECOM-NAMIBIA","Transit/Access",328420,"ZM","Eastern Africa","Bank-of-Zambia-vAS","Enterprise",-1
37008,"BF","Alink-Faso","Transit/Access",328448,"BF","Western Africa","Direction-Generale-Des-Impots-AS","Enterprise",-1
37009,"NA","MTCASN","Transit/Access",37201,"NA","Southern Africa","BANK-WINDHOEK","Enterprise",-1
37012,"GH","ComSysGH-AS","Transit/Access",30997,"GH","Western Africa","GIXA-AS","Transit/Access",-1
37012,"GH","ComSysGH-AS","Transit/Access",37212,"GH","Western Africa","ZENITH-BANK-GH","Enterprise",-1
37012,"GH","ComSysGH-AS","Transit/Access",37392,"GH","Western Africa","SSNIT","Enterprise",-1
37012,"GH","ComSysGH-AS","Transit/Access",327853,"GH","Western Africa","CEIB","Enterprise",-1
37012,"GH","ComSysGH-AS","Transit/Access",327928,"GH","Western Africa","ROYAL-BANK","Transit/Access",-1
37012,"GH","ComSysGH-AS","Transit/Access",327965,"GH","Western Africa","ARB-APEX-BANK","Enterprise",-1
37012,"GH","ComSysGH-AS","Transit/Access",328185,"GH","Western Africa","uniBank-Ghana-Limited","Enterprise",-1
37012,"GH","ComSysGH-AS","Transit/Access",328454,"GH","Western Africa","Bank-Of-Ghana-AS","Enterprise",-1
37027,"TZ","SIMBANET-AS","Transit/Access",21491,"UG","Eastern Africa","Uganda-Telecom","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",22690,"RW","Eastern Africa","AxiomNET-AS","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",37063,"UG","Eastern Africa","RTL-AS","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",37075,"UG","Eastern Africa","ZAINUGAS","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",37421,"KE","Eastern Africa","Cellulant","Content",-1
37027,"TZ","SIMBANET-AS","Transit/Access",37684,"KE","Eastern Africa","ANGANI-AS","Content",-1
37027,"TZ","SIMBANET-AS","Transit/Access",327717,"UG","Eastern Africa","SureTelecom-UG-AS","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",327829,"CG","Middle Africa","SKYTIC-TELECOM","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",327885,"TZ","Eastern Africa","Viettel-Tanzania","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",328198,"UG","Eastern Africa","BLUECRANE","Transit/Access",-1
37027,"TZ","SIMBANET-AS","Transit/Access",328490,"KE","Eastern Africa","Unwired-Communications","Transit/Access",-1
37028,"ZA","FNBCONNECT","Enterprise",17148,"ZA","Southern Africa","FIRST-NATIONAL","Content",-1
37034,"CM","RINGO","Transit/Access",36955,"CM","Middle Africa","Matrix-ASN1","Transit/Access",-1
37035,"TZ","MIC-AS","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
37037,"MG","ORANGEMG-AS","Transit/Access",37327,"MG","Eastern Africa","NICMG","Enterprise",-1
37053,"ZA","RSAWEB-AS","Transit/Access",2905,"ZA","Southern Africa","TICSA-ASN","Transit/Access",-1
37053,"ZA","RSAWEB-AS","Transit/Access",36994,"ZA","Southern Africa","Vodacom-VB","Transit/Access",-1
37053,"ZA","RSAWEB-AS","Transit/Access",327811,"ZA","Southern Africa","COMAIR","Transit/Access",-1
37053,"ZA","RSAWEB-AS","Transit/Access",327926,"ZA","Southern Africa","Technolutions-Pty-Ltd","Transit/Access",-1
37053,"ZA","RSAWEB-AS","Transit/Access",328178,"ZA","Southern Africa","The-Computer-Hut-AS","Transit/Access",-1
37054,"MG","Telecom-Malagasy","Transit/Access",328061,"KM",NULL,"TELCO-SA-AS","Transit/Access",-1
37061,"KE","Safaricom","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
37061,"KE","Safaricom","Transit/Access",36915,"KE","Eastern Africa","AFOL-KE-AS","Transit/Access",-1
37061,"KE","Safaricom","Transit/Access",36975,"KE","Eastern Africa","CBA-AS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",37166,"KE","Eastern Africa","KENYA-AIRWAYS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",37244,"KE","Eastern Africa","DTDOBIE","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",37298,"KE","Eastern Africa","EQUITYBANK","Content",-1
37061,"KE","Safaricom","Transit/Access",37307,"KE","Eastern Africa","AGRA","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",37338,"KE","Eastern Africa","G4S-AS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",37470,"KE","Eastern Africa","KENYA-RED-CROSS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",37499,"KE","Eastern Africa","UAP","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",37579,"KE","Eastern Africa","NMG-AS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",327727,"UG","Eastern Africa","C-SQUARED","Transit/Access",-1
37061,"KE","Safaricom","Transit/Access",327766,"KE","Eastern Africa","TECHPITCH-LTDKENYA","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",327793,"KE","Eastern Africa","WORLD-VISION","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",327927,"KE","Eastern Africa","Laborex-Kenya","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",327945,"KE","Eastern Africa","ILRI","Content",-1
37061,"KE","Safaricom","Transit/Access",327970,"KE","Eastern Africa","Adcare-Limited","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",328094,"KE","Eastern Africa","Nakumatt-Holdings-AS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",328142,"KE","Eastern Africa","Eclectics-International-AS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",328149,"KE","Eastern Africa","Web-Tribe-AS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",328392,"KE","Eastern Africa","USAC1-AS","Enterprise",-1
37061,"KE","Safaricom","Transit/Access",328466,"KE","Eastern Africa","International-School-of-Kenya-AS","Enterprise",-1
37063,"UG","RTL-AS","Transit/Access",37610,"UG","Eastern Africa","NTFC-ASN","Enterprise",-1
37063,"UG","RTL-AS","Transit/Access",327973,"UG","Eastern Africa","Face-Technologies","Enterprise",-1
37063,"UG","RTL-AS","Transit/Access",328096,"UG","Eastern Africa","TruIT-Uganda-AS","Transit/Access",-1
37075,"UG","ZAINUGAS","Transit/Access",36977,"UG","Eastern Africa","Airtel-UG","Transit/Access",-1
37076,"NG","EMTS-NIGERIA-AS","Transit/Access",37004,"NG","Western Africa","Suburban-Broadband-AS","Transit/Access",-1
37076,"NG","EMTS-NIGERIA-AS","Transit/Access",37088,"NG","Western Africa","VDT-AS","Transit/Access",-1
37076,"NG","EMTS-NIGERIA-AS","Transit/Access",37125,"NG","Western Africa","Layer3-NG","Transit/Access",-1
37076,"NG","EMTS-NIGERIA-AS","Transit/Access",37540,"NG","Western Africa","WINROCK-NG","Transit/Access",-1
37076,"NG","EMTS-NIGERIA-AS","Transit/Access",327986,"NG","Western Africa","GUTTI-GLOBAL-NETWORKS","Transit/Access",-1
37076,"NG","EMTS-NIGERIA-AS","Transit/Access",328256,"NG","Western Africa","Skymax-Integrated-Network-AS","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",10798,"ZA","Southern Africa","SBICSA","Content",-1
37084,"TZ","simbanet-tz","Transit/Access",25429,"BI","Eastern Africa","CBI-AS","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",31810,"TZ","Eastern Africa","AOTL-AS","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",36909,"TZ","Eastern Africa","HABARI-CO-TZ-AS","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",37045,"TZ","Eastern Africa","tznic","Enterprise",-1
37084,"TZ","simbanet-tz","Transit/Access",37143,"TZ","Eastern Africa","arusha-as","Content",-1
37084,"TZ","simbanet-tz","Transit/Access",37185,"ZM","Eastern Africa","ISAT-Africa-Zambia","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",37294,"MW","Eastern Africa","TNM","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",37349,"TZ","Eastern Africa","Aptus","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",37364,"TZ","Eastern Africa","TCRA","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",37496,"TZ","Eastern Africa","Aga-Khan","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",37545,"BI","Eastern Africa","BBSS","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",37592,"TZ","Eastern Africa","GapcoTZ-ASN","Enterprise",-1
37084,"TZ","simbanet-tz","Transit/Access",37684,"KE","Eastern Africa","ANGANI-AS","Content",-1
37084,"TZ","simbanet-tz","Transit/Access",327706,"TZ","Eastern Africa","Power-and-Network-Backup","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",327774,"TZ","Eastern Africa","TANZANIA-POSTAL-BANK","Enterprise",-1
37084,"TZ","simbanet-tz","Transit/Access",327799,"BI","Eastern Africa","VIETTEL-BURUNDI","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",327819,"TZ","Eastern Africa","AZAM-MEDIA","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",327844,"TZ","Eastern Africa","TISPA-TIX-MANAGEMENT","Enterprise",-1
37084,"TZ","simbanet-tz","Transit/Access",327855,"TZ","Eastern Africa","FBME-BANK","Enterprise",-1
37084,"TZ","simbanet-tz","Transit/Access",327885,"TZ","Eastern Africa","Viettel-Tanzania","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",327941,"MW","Eastern Africa","SIMBANET-MALAWI","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",328017,"TZ","Eastern Africa","TCRA-TZCERT","Enterprise",-1
37084,"TZ","simbanet-tz","Transit/Access",328021,"TZ","Eastern Africa","WIAFRICA","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",328134,"TZ","Eastern Africa","Mzuri-Tech-AS","Transit/Access",-1
37084,"TZ","simbanet-tz","Transit/Access",328325,"TZ","Eastern Africa","TISPA-DIXP-AS","Enterprise",-1
37088,"NG","VDT-AS","Transit/Access",37426,"NG","Western Africa","Amcon","Enterprise",-1
37090,"BJ","ISOCEL","Transit/Access",26130,"NE","Western Africa","LIPTINFOR-AS","Transit/Access",-1
37090,"BJ","ISOCEL","Transit/Access",37038,"NE","Western Africa","ALINK-NIGER","Enterprise",-1
37090,"BJ","ISOCEL","Transit/Access",37205,"NE","Western Africa","ATLANTIQUE-TELECOM-NIGER","Transit/Access",-1
37090,"BJ","ISOCEL","Transit/Access",37385,"NE","Western Africa","SONITEL","Transit/Access",-1
37098,"MW","globe-as","Transit/Access",37215,"MW","Eastern Africa","MAREN","Transit/Access",-1
37098,"MW","globe-as","Transit/Access",328117,"MW","Eastern Africa","FDH-Bank-AS","Enterprise",-1
