"provider","provider_cc","provider_name","customer","customer_cc","customer_name","type"
1,"US","LVLT-1",3549,"US","LVLT-3549",0
1,"US","LVLT-1",11537,"US","ABILENE",0
1,"US","LVLT-1",133296,NULL,"WEBWERKS-AS-IN",0
2,"US","UDEL-DCN",6147,"PE","",-1
2,"US","UDEL-DCN",21954,"US","TELES-27",0
2,"US","UDEL-DCN",26862,"US","FULLNETINC",0
2,"US","UDEL-DCN",37030,"GH","TIGO-AS",-1
2,"US","UDEL-DCN",52720,"BR","",0
3,"US","MIT-GATEWAYS",293,"US","ESNET",0
3,"US","MIT-GATEWAYS",6147,"PE","",-1
3,"US","MIT-GATEWAYS",6939,"US","HURRICANE",0
3,"US","MIT-GATEWAYS",23248,"US","PPS",-1
3,"US","MIT-GATEWAYS",27881,"AR","",0
3,"US","MIT-GATEWAYS",28591,"BR","",0
3,"US","MIT-GATEWAYS",33480,"US","WEBWERKSAS1",0
3,"US","MIT-GATEWAYS",56994,"RU","AMTEL-AS",-1
3,"US","MIT-GATEWAYS",133295,NULL,"WEBWERKS-AS",-1
3,"US","MIT-GATEWAYS",136759,"BD","COSMOPOLITAN1-AS-AP",-1
3,"US","MIT-GATEWAYS",266813,"AR","",-1
4,"US","ISI-AS",6147,"PE","",-1
4,"US","ISI-AS",205906,"IQ","SCIS-AS",-1
5,"US","SYMBOLICS",52352,"AR","",0
8,"US","RICE-AS",1700,"US","RICE-AS1700",-1
8,"US","RICE-AS",34805,"PL","COMDREV-AS",0
10,"US","CSNET-EXT-AS",46392,"US","GCPOWERNET",0
12,"US","NYU-DOMAIN",54965,"US","NYU-POLY",-1
13,"US","DNIC-AS-00013",1508,"US","DNIC-AS-01508",-1
24,"US","AS24",293,"US","ESNET",0
24,"US","AS24",2153,"US","CSUNET-NE",0
24,"US","AS24",7575,NULL,"AARNET-AS-AP",0
24,"US","AS24",10343,"US","AS10343",-1
24,"US","AS24",22388,"US","TRANSPAC",0
32,"US","STANFORD",3671,"US","SLAC",-1
32,"US","STANFORD",46750,"US","STANFORD-BCDC",-1
33,"US","HP-DIGITAL-33",54680,"US","HP-BCRS-ALPHARETTA-GA",-1
34,"US","UDELNET",2,"US","UDEL-DCN",-1
34,"US","UDELNET",3754,"US","NYSERNET3-AS",0
34,"US","UDELNET",30641,"US","STATEOFDE",-1
35,"US","MITRE-AS-1",5691,"US","MITRE-AS-5",-1
42,"US","WOODYNET-1",187,"US","DNSCAST-AS",-1
42,"US","WOODYNET-1",286,"NL","KPN",0
42,"US","WOODYNET-1",293,"US","ESNET",0
42,"US","WOODYNET-1",553,"DE","BELWUE",0
42,"US","WOODYNET-1",680,"DE","DFN",0
42,"US","WOODYNET-1",701,"US","UUNET",0
42,"US","WOODYNET-1",715,"US","WOODYNET-2",-1
42,"US","WOODYNET-1",852,"CA","ASN852",0
42,"US","WOODYNET-1",1103,"NL","SURFNET-NL",0
42,"US","WOODYNET-1",1267,"IT","ASN-WINDTRE",0
42,"US","WOODYNET-1",1280,"US","ISC-AS-1280",0
42,"US","WOODYNET-1",1403,"CA","EBOX",0
42,"US","WOODYNET-1",1764,"AT","NEXTLAYER-AS",0
42,"US","WOODYNET-1",1798,"US","OREGON",0
42,"US","WOODYNET-1",1836,"CH","GREEN",0
42,"US","WOODYNET-1",1916,"BR","",0
42,"US","WOODYNET-1",2018,"ZA","TENET-1",0
42,"US","WOODYNET-1",2119,"NO","TELENOR-NEXTEL",0
42,"US","WOODYNET-1",2152,"US","CSUNET-NW",0
42,"US","WOODYNET-1",2381,"US","WISCNET1-AS",0
42,"US","WOODYNET-1",2497,"JP","IIJ",0
42,"US","WOODYNET-1",2603,"NO","NORDUNET",0
42,"US","WOODYNET-1",2613,"CH","VAN_GULIK",0
42,"US","WOODYNET-1",2905,"ZA","TICSA-ASN",0
42,"US","WOODYNET-1",3130,"EE","RGNET-SEA",0
42,"US","WOODYNET-1",3216,"RU","SOVAM-AS",0
42,"US","WOODYNET-1",3223,"GB","VOXILITY",0
42,"US","WOODYNET-1",3257,"DE","GTT-BACKBONE",0
42,"US","WOODYNET-1",3267,"RU","RUNNET",0
42,"US","WOODYNET-1",3292,"DK","TDC",0
42,"US","WOODYNET-1",3303,"CH","SWISSCOM",0
42,"US","WOODYNET-1",3333,"NL","RIPE-NCC-AS",0
42,"US","WOODYNET-1",3402,"US","AS-ATS",0
42,"US","WOODYNET-1",3491,"US","BTN-ASN",0
42,"US","WOODYNET-1",3741,"ZA","IS",0
42,"US","WOODYNET-1",4181,"US","TDS-AS",0
42,"US","WOODYNET-1",4608,"AU","APNIC-SERVICES",0
42,"US","WOODYNET-1",4637,"HK","ASN-TELSTRA-GLOBAL",0
42,"US","WOODYNET-1",4657,"SG","STARHUB-INTERNET",0
42,"US","WOODYNET-1",4739,"AU","INTERNODE-AS",0
42,"US","WOODYNET-1",4777,"JP","APNIC-NSPIXP2-AS",0
42,"US","WOODYNET-1",4779,"PH","PHOPENIX-AS-PH",0
42,"US","WOODYNET-1",4826,"AU","VOCUS-BACKBONE-AS",0
42,"US","WOODYNET-1",4844,"SG","SUPERINTERNET-AS-AP",0
42,"US","WOODYNET-1",5413,"GB","AS5413",0
42,"US","WOODYNET-1",5645,"CA","TEKSAVVY",0
42,"US","WOODYNET-1",5650,"US","FRONTIER-FRTR",0
42,"US","WOODYNET-1",5769,"CA","VIDEOTRON",0
42,"US","WOODYNET-1",6079,"US","RCN-AS",0
42,"US","WOODYNET-1",6082,"US","IPIFONY-AS",0
42,"US","WOODYNET-1",6233,"US","XTOM",0
42,"US","WOODYNET-1",6423,"US","EASYSTREET-ONLINE",0
42,"US","WOODYNET-1",6461,"US","ZAYO-6461",0
42,"US","WOODYNET-1",6661,"LU","EPT-LU",0
42,"US","WOODYNET-1",6667,"FI","EUNET-FINLAND",0
42,"US","WOODYNET-1",6720,"AT","MAGWIEN",0
42,"US","WOODYNET-1",6730,"CH","SUNRISE",0
42,"US","WOODYNET-1",6762,"IT","SEABONE-NET",0
42,"US","WOODYNET-1",6830,"AT","LGI-UPC",0
42,"US","WOODYNET-1",6894,"GB","KDDI-EUROPE",0
42,"US","WOODYNET-1",6908,"GB","DATAHOP",0
42,"US","WOODYNET-1",6939,"US","HURRICANE",0
42,"US","WOODYNET-1",7473,"SG","SINGTEL-AS-AP",0
42,"US","WOODYNET-1",7500,"JP","M-ROOT-DNS",0
42,"US","WOODYNET-1",7575,NULL,"AARNET-AS-AP",0
42,"US","WOODYNET-1",7597,"ID","IIX-AS-AP",0
42,"US","WOODYNET-1",7660,"JP","APAN-JP",0
42,"US","WOODYNET-1",7713,"ID","telkomnet-as-ap",0
42,"US","WOODYNET-1",7738,"BR","",0
42,"US","WOODYNET-1",7922,"US","COMCAST-7922",0
42,"US","WOODYNET-1",8218,"FR","NEO-ASN",0
42,"US","WOODYNET-1",8220,"GB","COLT",0
42,"US","WOODYNET-1",8222,"DE","NETPLACE",0
42,"US","WOODYNET-1",8283,"NL","COLOCLUE-AS",0
42,"US","WOODYNET-1",8359,"RU","MTS",0
42,"US","WOODYNET-1",8426,"GB","CLARANET-AS",0
42,"US","WOODYNET-1",8447,"AT","TELEKOM-AT",0
42,"US","WOODYNET-1",8455,"NL","ATOM86-AS",0
42,"US","WOODYNET-1",8468,"GB","ENTANET",0
42,"US","WOODYNET-1",8492,"RU","OBIT-AS",0
42,"US","WOODYNET-1",8607,"GB","TIMICO",0
42,"US","WOODYNET-1",8732,"RU","COMCOR-AS",0
42,"US","WOODYNET-1",8758,"CH","IWAY",0
42,"US","WOODYNET-1",8896,"NO","XFIBER-AS",0
42,"US","WOODYNET-1",9002,"EU","RETN-AS",0
42,"US","WOODYNET-1",9044,"CH","SOLNET",0
42,"US","WOODYNET-1",9266,"HK","FIVEWAYS-HK",0
42,"US","WOODYNET-1",9304,"HK","HUTCHISON-AS-AP",0
42,"US","WOODYNET-1",9902,"KH","NEOCOMISP-KH-AP",0
42,"US","WOODYNET-1",10886,"US","MAX-GIGAPOP",-1
42,"US","WOODYNET-1",11039,"US","GWU",0
42,"US","WOODYNET-1",11096,NULL,"FLORIDANET",0
42,"US","WOODYNET-1",11164,"US","INTERNET2-TRANSITRAIL-CPS",0
42,"US","WOODYNET-1",11404,"US","AS-VOBIZ",0
42,"US","WOODYNET-1",11686,"US","ENA",0
42,"US","WOODYNET-1",11708,"US","LINKCITY",0
42,"US","WOODYNET-1",12307,"CH","RAVANA",0
42,"US","WOODYNET-1",12350,"CH","VTX-NETWORK",0
42,"US","WOODYNET-1",12389,"RU","ROSTELECOM-AS",0
42,"US","WOODYNET-1",12552,"SE","IPO-EU",0
42,"US","WOODYNET-1",12637,"IT","SEEWEB",0
42,"US","WOODYNET-1",12779,"IT","ITGATE",0
42,"US","WOODYNET-1",12859,"NL","NL-BIT",0
42,"US","WOODYNET-1",12874,"IT","FASTWEB",0
42,"US","WOODYNET-1",12956,"ES","Telefonica",0
42,"US","WOODYNET-1",13030,"CH","INIT7",0
42,"US","WOODYNET-1",13101,"DE","TNG-AS",0
42,"US","WOODYNET-1",13237,"DE","LAMBDANET-AS",0
42,"US","WOODYNET-1",14061,"US","DIGITALOCEAN-ASN",0
42,"US","WOODYNET-1",14361,"US","HOPONE-GLOBAL",0
42,"US","WOODYNET-1",14537,"US","CL-1379-14537",0
42,"US","WOODYNET-1",14840,"BR","",0
42,"US","WOODYNET-1",14907,"US","WIKIMEDIA",0
42,"US","WOODYNET-1",15008,"US","AISG",0
42,"US","WOODYNET-1",15412,"GB","FLAG-AS",0
42,"US","WOODYNET-1",15435,"NL","KABELFOON",0
42,"US","WOODYNET-1",15547,"CH","NETPLUS",0
42,"US","WOODYNET-1",15576,"CH","NTS",0
42,"US","WOODYNET-1",15605,"IT","CONNESI",0
42,"US","WOODYNET-1",16347,"FR","RMI-FITECH",0
42,"US","WOODYNET-1",16668,"US","GBPSW-AS",-1
42,"US","WOODYNET-1",16735,"BR","",0
42,"US","WOODYNET-1",17639,"PH","CONVERGE-AS",0
42,"US","WOODYNET-1",18106,"SG","VIEWQWEST-SG-AP",0
42,"US","WOODYNET-1",19151,"US","WVFIBER-1",0
42,"US","WOODYNET-1",19281,"US","QUAD9-AS-1",-1
42,"US","WOODYNET-1",19653,"US","CTSTELECOM",0
42,"US","WOODYNET-1",20080,"US","AMPATH",0
42,"US","WOODYNET-1",20485,"RU","TRANSTELECOM",0
42,"US","WOODYNET-1",20562,"NL","OPEN-PEERING-AS",0
42,"US","WOODYNET-1",20612,"CH","SWISSIX",0
42,"US","WOODYNET-1",20764,"RU","RASCOM-AS",0
42,"US","WOODYNET-1",20811,"IT","BRENNERCOM-AS",0
42,"US","WOODYNET-1",20932,"CH","SIG-ST",0
42,"US","WOODYNET-1",21232,"CH","GGAMAUR",0
42,"US","WOODYNET-1",21320,"GB","GEANT_IAS_VRF",0
42,"US","WOODYNET-1",21556,"US","NARC-EROOT",-1
42,"US","WOODYNET-1",22356,"BR","",0
42,"US","WOODYNET-1",22652,"CA","FIBRENOIRE-INTERNET",0
42,"US","WOODYNET-1",23106,"BR","",0
42,"US","WOODYNET-1",23473,"US","PAVLOVMEDIA",0
42,"US","WOODYNET-1",23673,"KH","ONLINE-AS",0
42,"US","WOODYNET-1",23815,NULL,"JPIX-RS",0
42,"US","WOODYNET-1",24441,"KH","CITYLINK-AS-KH",0
42,"US","WOODYNET-1",24482,"SG","SGGS-AS-AP",0
42,"US","WOODYNET-1",24516,"AU","VIRTUTEL-AS-AP",0
42,"US","WOODYNET-1",24961,"DE","MYLOC-AS",0
42,"US","WOODYNET-1",25091,"CH","IP-MAX",0
42,"US","WOODYNET-1",25152,"NL","K-ROOT-SERVER",0
42,"US","WOODYNET-1",25160,"GB","VORBOSS_AS",0
42,"US","WOODYNET-1",25220,"DE","GLOBALNOC-AS",0
42,"US","WOODYNET-1",27446,"US","ERCWC-ASN",0
42,"US","WOODYNET-1",28186,"BR","",0
42,"US","WOODYNET-1",28260,"BR","",0
42,"US","WOODYNET-1",28917,"RU","Fiord-AS",0
42,"US","WOODYNET-1",29075,"FR","IELO",0
42,"US","WOODYNET-1",29140,"DE","HOSTSERVER-AS",0
42,"US","WOODYNET-1",29208,"SK","DIALTELECOM-AS",0
42,"US","WOODYNET-1",29222,"CH","Infomaniak-AS",0
42,"US","WOODYNET-1",29504,"CZ","LBCFREE",0
42,"US","WOODYNET-1",29608,"FR","WAN2MANY-AS",0
42,"US","WOODYNET-1",29680,"ES","VOZTELECOM",0
42,"US","WOODYNET-1",29686,"DE","PROBENETWORKS-AS",0
42,"US","WOODYNET-1",29691,"CH","NINE",0
42,"US","WOODYNET-1",30132,NULL,"ISC-F-AS",0
42,"US","WOODYNET-1",30781,"FR","JAGUAR-AS",0
42,"US","WOODYNET-1",30844,"GB","LIQUID-AS",0
42,"US","WOODYNET-1",31019,"NL","MEANIE",0
42,"US","WOODYNET-1",31133,"RU","MF-MGSM-AS",0
42,"US","WOODYNET-1",31424,"CH","NEXELLENT-AS",0
42,"US","WOODYNET-1",31742,"GB","SOTACONNECT",0
42,"US","WOODYNET-1",32097,"US","WII",0
42,"US","WOODYNET-1",32354,"US","UNWIRED",0
42,"US","WOODYNET-1",32653,"ZA","ENETWORKS",0
42,"US","WOODYNET-1",33891,"DE","CORE-BACKBONE",0
42,"US","WOODYNET-1",34019,"FR","HIVANE",0
42,"US","WOODYNET-1",34177,"FR","CELESTE-AS",0
42,"US","WOODYNET-1",34224,"BG","NETERRA-AS",0
42,"US","WOODYNET-1",34288,"CH","AS34288",0
42,"US","WOODYNET-1",35266,"GB","EXN-AS",0
42,"US","WOODYNET-1",35280,"FR","ACORUS",0
42,"US","WOODYNET-1",35369,"AT","LAGIS-AS",0
42,"US","WOODYNET-1",35699,"ES","ADAMOEU-AS",0
42,"US","WOODYNET-1",36351,"US","SOFTLAYER",0
42,"US","WOODYNET-1",37100,"MU","SEACOM-AS",0
42,"US","WOODYNET-1",37105,"ZA","NEOLOGY-AS",0
42,"US","WOODYNET-1",37239,"ZA","ICTGLOBE",0
42,"US","WOODYNET-1",37271,"ZA","Workonline",0
42,"US","WOODYNET-1",37468,"AO","ANGOLA-CABLES",0
42,"US","WOODYNET-1",37474,"ZA","JINX",0
42,"US","WOODYNET-1",37497,"ZA","Network-Platforms",0
42,"US","WOODYNET-1",37640,"ZA","CAPE-CONNECT-AS",0
42,"US","WOODYNET-1",37680,"ZA","COOL-IDEAS",0
42,"US","WOODYNET-1",37697,"MZ","webmasters",0
42,"US","WOODYNET-1",38001,"SG","NEWMEDIAEXPRESS-AS-AP",0
42,"US","WOODYNET-1",38880,"AU","M21-AS-AP",0
42,"US","WOODYNET-1",39122,"IE","BLACKNIGHT-AS",0
42,"US","WOODYNET-1",39326,"GB","HSO-GROUP",0
42,"US","WOODYNET-1",39351,"SE","ESAB-AS",0
42,"US","WOODYNET-1",40191,"CA","AS-PRE2POST-1",0
42,"US","WOODYNET-1",40630,"US","GRIDFURY-AS",0
42,"US","WOODYNET-1",41095,"NL","IPTP",0
42,"US","WOODYNET-1",41695,"GB","VOSTRON-AS",0
42,"US","WOODYNET-1",41811,"GB","CONVERGENCE-GROUP",0
42,"US","WOODYNET-1",42275,"FR","THREEFOURTEEN",0
42,"US","WOODYNET-1",42473,"AT","AS-ANEXIA",0
42,"US","WOODYNET-1",42541,"DK","FIBERBY",0
42,"US","WOODYNET-1",42708,"SE","PORTLANE",0
42,"US","WOODYNET-1",43578,"ES","bitNAP",0
42,"US","WOODYNET-1",45352,"MY","IPSERVERONE-AS-AP",0
42,"US","WOODYNET-1",46450,"US","PILOT",0
42,"US","WOODYNET-1",47147,"AT","AS-ANX",0
42,"US","WOODYNET-1",47441,"RU","TRUNKM",0
42,"US","WOODYNET-1",47692,"AT","NESSUS",0
42,"US","WOODYNET-1",47950,"RO","LNK",0
42,"US","WOODYNET-1",48362,"AT","TKSWF-AS",0
42,"US","WOODYNET-1",48526,"LU","TANGO-TELINDUS",0
42,"US","WOODYNET-1",48821,"DE","MAUVE",0
42,"US","WOODYNET-1",48858,"RU","Milecom-as",0
