rir|cc|type|asn|size|alloc_date|status|opaqueid
afrinic|TZ|asn|37149|1|20090930|allocated|F367215B
afrinic|ZA|asn|37150|1|20091012|allocated|F36D70D9
afrinic|ZA|asn|37153|1|20091026|allocated|F36180A1
afrinic|ZM|asn|37154|1|20091108|allocated|F36F9BF2
afrinic|AO|asn|37155|1|20091116|allocated|F36C6F0E
afrinic|KE|asn|37156|1|20091123|allocated|F364399A
afrinic|ZA|asn|37157|1|20091124|allocated|F3620624
afrinic|ZA|asn|37159|1|20091125|allocated|F36406D3
afrinic|ZA|asn|37160|1|20091207|allocated|F368373E
afrinic|GH|asn|37161|1|20091211|allocated|F3660EBB
afrinic|GH|asn|37162|1|20091224|allocated|F368E260
afrinic|BF|asn|37163|1|20091224|allocated|F367B3D1
afrinic|SL|asn|37164|1|20100105|allocated|F368CD07
afrinic|KE|asn|37165|1|20100112|allocated|F36A83BB
afrinic|KE|asn|37166|1|20100120|allocated|F367D8E8
afrinic|ZA|asn|37167|1|20100120|allocated|F36ED442
afrinic|ZA|asn|37168|1|20100129|allocated|F367B857
afrinic|GA|asn|37169|1|20100202|allocated|F366E805
afrinic|NG|asn|37170|1|20100204|allocated|F36C684F
afrinic|ZA|asn|37172|1|20100205|allocated|F369671E
afrinic|GQ|asn|37173|1|20100209|allocated|F36FE7D7
afrinic|ZA|asn|37175|1|20100211|allocated|F36795C4
afrinic|MU|asn|37177|1|20100215|allocated|F3634D22
afrinic|NG|asn|37178|1|20100216|allocated|F366500F
afrinic|ZA|asn|37179|1|20100218|allocated|F368DB2A
afrinic|ZA|asn|37180|1|20100222|allocated|F36957A6
afrinic|MU|asn|37181|1|20100301|allocated|F3634D22
afrinic|TZ|asn|37182|1|20100302|allocated|F366B0C9
afrinic|ZW|asn|37183|1|20100305|allocated|F36505B2
afrinic|ZW|asn|37184|1|20100309|allocated|F3640A1C
afrinic|ZM|asn|37185|1|20090305|allocated|F365646E
afrinic|ZA|asn|37186|1|20100315|allocated|F367890A
afrinic|MW|asn|37187|1|20100319|allocated|F36BBC36
afrinic|ZA|asn|37188|1|20100322|allocated|F36BAD40
afrinic|ZW|asn|37189|1|20120307|allocated|F3687682
afrinic|CI|asn|37190|1|20100325|allocated|F36C88A1
afrinic|EG|asn|37191|1|20100330|allocated|F36B815A
afrinic|NG|asn|37192|1|20100330|allocated|F36A3983
afrinic|EG|asn|37193|1|20100401|allocated|F3623C61
afrinic|NG|asn|37194|1|20100401|allocated|F36BB5BB
afrinic|ZA|asn|37195|1|20100401|allocated|F367890A
afrinic|SN|asn|37196|1|20100406|allocated|F36E05BF
afrinic|SD|asn|37197|1|20100407|allocated|F36DA9D9
afrinic|ZA|asn|37199|1|20100412|allocated|F361D299
afrinic|NG|asn|37200|1|20100412|allocated|F365032E
afrinic|NA|asn|37201|1|20100415|allocated|F363A27E
afrinic|LR|asn|37203|1|20100416|allocated|F3683B88
afrinic|ZW|asn|37204|1|20100416|allocated|F36406B8
afrinic|NE|asn|37205|1|20100419|allocated|F36E61D1
afrinic|UG|asn|37206|1|20100422|allocated|F368499E
afrinic|NG|asn|37207|1|20100427|allocated|F363775A
afrinic|SL|asn|37208|1|20100503|allocated|F36854DC
afrinic|NG|asn|37209|1|20100506|allocated|F36FBCCD
afrinic|KE|asn|37210|1|20100506|allocated|F369B4B9
afrinic|SD|asn|37211|1|20150908|allocated|F36A2CA0
afrinic|GH|asn|37212|1|20100512|allocated|F36C6DD4
afrinic|TZ|asn|37213|1|20100513|allocated|F3656CB0
afrinic|ZM|asn|37214|1|20100514|allocated|F36935ED
afrinic|MW|asn|37215|1|20140822|allocated|F36152D2
afrinic|GH|asn|37216|1|20100520|allocated|F36784E7
afrinic|TZ|asn|37218|1|20100609|allocated|F36C5DFA
afrinic|KE|asn|37219|1|20140722|allocated|F36E70F4
afrinic|ZM|asn|37221|1|20100614|allocated|F3629417
afrinic|NG|asn|37222|1|20100615|allocated|F36C793B
afrinic|MZ|asn|37223|1|20100616|allocated|F36B51EE
afrinic|RW|asn|37224|1|20100618|allocated|F36831A0
afrinic|ZA|asn|37225|1|20100619|allocated|F361B650
afrinic|EG|asn|37226|1|20100622|allocated|F3627570
afrinic|RW|asn|37228|1|20100622|allocated|F3675C2B
afrinic|TG|asn|37229|1|20100629|allocated|F36F2F3F
afrinic|NG|asn|37230|1|20100630|allocated|F36C6B38
afrinic|ZA|asn|37231|1|20100701|allocated|F362B8A8
afrinic|GH|asn|37232|1|20100701|allocated|F36EF0C6
afrinic|NE|asn|37233|1|20100701|allocated|F36F1018
afrinic|ZA|asn|37235|1|20100709|allocated|F36F8B97
afrinic|ZA|asn|37236|1|20100712|allocated|F36312D2
afrinic|ZA|asn|37238|1|20100714|allocated|F36FFEB0
afrinic|ZA|asn|37239|1|20100716|allocated|F36F2B14
afrinic|KE|asn|37244|1|20100729|allocated|F36D349F
afrinic|KE|asn|37247|1|20100810|allocated|F36A1E1B
afrinic|NG|asn|37248|1|20100811|allocated|F36D8ADD
afrinic|NG|asn|37249|1|20100819|allocated|F366A9A8
afrinic|EG|asn|37250|1|20100819|allocated|F3620467
afrinic|ZA|asn|37251|1|20100819|allocated|F36ED442
afrinic|EG|asn|37252|1|20100824|allocated|F36804A0
afrinic|ZA|asn|37253|1|20160129|allocated|F36F40A7
afrinic|ZA|asn|37254|1|20100827|allocated|F36E8561
afrinic|GH|asn|37255|1|20100902|allocated|F3681ED0
afrinic|SD|asn|37256|1|20100909|allocated|F36582FB
afrinic|BW|asn|37257|1|20100909|allocated|F36D03D3
afrinic|NG|asn|37258|1|20100909|allocated|F362836E
afrinic|ZA|asn|37259|1|20140317|allocated|F36DD54F
afrinic|KE|asn|37261|1|20100923|allocated|F368CD38
afrinic|GH|asn|37263|1|20100929|allocated|F36FF038
afrinic|AO|asn|37264|1|20101004|allocated|F368351F
afrinic|ZA|asn|37266|1|20101008|allocated|F3663954
afrinic|AO|asn|37267|1|20101019|allocated|F36FFA34
afrinic|NG|asn|37269|1|20101021|allocated|F36EBDC4
afrinic|EG|asn|37270|1|20101022|allocated|F362DD06
afrinic|ZA|asn|37271|1|20101025|allocated|F36D8DFA
afrinic|AO|asn|37272|1|20101103|allocated|F3661896
afrinic|UG|asn|37273|1|20101104|allocated|F36BDAEA
afrinic|KE|asn|37274|1|20101104|allocated|F369B08B
afrinic|ZA|asn|37275|1|20101111|allocated|F36260C9
afrinic|ZA|asn|37276|1|20101115|allocated|F36D5F5A
afrinic|ZA|asn|37277|1|20101115|allocated|F3636185
afrinic|TZ|asn|37278|1|20130515|allocated|F364DAE8
afrinic|EG|asn|37279|1|20101123|allocated|F365E651
afrinic|NG|asn|37280|1|20101124|allocated|F369C94E
afrinic|CG|asn|37281|1|20190208|allocated|F36F51F8
afrinic|NG|asn|37282|1|20101129|allocated|F3698DD0
afrinic|LY|asn|37284|1|20101206|allocated|F367D0C5
afrinic|NG|asn|37286|1|20101216|allocated|F36B5902
afrinic|ZM|asn|37287|1|20101217|allocated|F36984F1
afrinic|SN|asn|37288|1|20101228|allocated|F36C8DB2
afrinic|GH|asn|37289|1|20110207|allocated|F36D213C
afrinic|BJ|asn|37292|1|20110225|allocated|F36BC33B
afrinic|MW|asn|37294|1|20110301|allocated|F36CF917
afrinic|NG|asn|37296|1|20110304|allocated|F36FCE1E
afrinic|NG|asn|37297|1|20110308|allocated|F36CBB02
afrinic|KE|asn|37298|1|20110308|allocated|F368155D
afrinic|LS|asn|37299|1|20110308|allocated|F3691B52
afrinic|MU|asn|37301|1|20110314|allocated|F3634D22
afrinic|ZA|asn|37302|1|20110315|allocated|F3656CC2
afrinic|MG|asn|37303|1|20110316|allocated|F3634AB6
afrinic|GH|asn|37304|1|20110317|allocated|F36C1E3E
afrinic|KE|asn|37305|1|20110318|allocated|F362E790
afrinic|KE|asn|37307|1|20110322|allocated|F36C2E0D
afrinic|NG|asn|37308|1|20110323|allocated|F36479AF
afrinic|GM|asn|37309|1|20110325|allocated|F365062A
afrinic|ZA|asn|37310|1|20110325|allocated|F369F2FA
afrinic|ZA|asn|37311|1|20110329|allocated|F364712F
afrinic|ZA|asn|37312|1|20110330|allocated|F36A339B
afrinic|GH|asn|37313|1|20110401|allocated|F36F5AD9
afrinic|ZA|asn|37314|1|20110406|allocated|F368B07F
afrinic|ZA|asn|37315|1|20110412|allocated|F36C0137
afrinic|ZA|asn|37316|1|20110415|allocated|F36F454B
afrinic|ZA|asn|37317|1|20181012|allocated|F36EC727
afrinic|AO|asn|37318|1|20110418|allocated|F36448FB
afrinic|KE|asn|37319|1|20110419|allocated|F3649D04
afrinic|GH|asn|37320|1|20110420|allocated|F36137AF
afrinic|CG|asn|37322|1|20190211|allocated|F36F51F8
afrinic|GM|asn|37323|1|20110426|allocated|F3611B04
afrinic|MU|asn|37324|1|20110427|allocated|F36F5173
afrinic|GN|asn|37325|1|20131210|allocated|F362C0B7
afrinic|SO|asn|37326|1|20110505|allocated|F36AFFC7
afrinic|MG|asn|37327|1|20110505|allocated|F365ADDB
afrinic|NG|asn|37328|1|20110510|allocated|F36A0B3B
afrinic|ZW|asn|37329|1|20110510|allocated|F365B85A
afrinic|LS|asn|37331|1|20110517|allocated|F369CE00
afrinic|ZW|asn|37332|1|20110523|allocated|F36FD567
afrinic|ZA|asn|37333|1|20110523|allocated|F36D4684
afrinic|ZA|asn|37334|1|20110525|allocated|F36862C7
afrinic|ZA|asn|37335|1|20110526|allocated|F36E2F3B
afrinic|BI|asn|37336|1|20110526|allocated|F36D4BEC
afrinic|GQ|asn|37337|1|20110527|allocated|F364744F
afrinic|KE|asn|37338|1|20110527|allocated|F36310B4
afrinic|EG|asn|37339|1|20110609|allocated|F3699ECE
afrinic|NG|asn|37340|1|20110530|allocated|F36E0F10
afrinic|GH|asn|37341|1|20110530|allocated|F36E3648
afrinic|MZ|asn|37342|1|20110531|allocated|F36C5C25
afrinic|SC|asn|37343|1|20110531|allocated|F36C33BC
afrinic|ZW|asn|37344|1|20110606|allocated|F36FE001
afrinic|NG|asn|37345|1|20110609|allocated|F366388F
afrinic|KE|asn|37346|1|20110612|allocated|F3620C06
afrinic|NG|asn|37347|1|20110614|allocated|F36F715E
afrinic|EG|asn|37348|1|20110614|allocated|F36309CC
afrinic|TZ|asn|37349|1|20110628|allocated|F36EBDD7
afrinic|GH|asn|37350|1|20110629|allocated|F36FCB47
afrinic|TN|asn|37351|1|20110701|allocated|F36434B5
afrinic|ZA|asn|37352|1|20130802|allocated|F36ADFB8
afrinic|ZA|asn|37353|1|20110707|allocated|F3670C40
afrinic|KE|asn|37354|1|20110707|allocated|F3693625
afrinic|ZW|asn|37355|1|20110707|allocated|F3647DDF
afrinic|ZA|asn|37356|1|20110712|allocated|F3656BE0
afrinic|ZA|asn|37357|1|20110713|allocated|F36CA1C4
afrinic|ZA|asn|37358|1|20110713|allocated|F36FE536
afrinic|TZ|asn|37359|1|20110714|allocated|F3696DE6
afrinic|TZ|asn|37362|1|20110720|allocated|F36DF8A5
afrinic|ZA|asn|37363|1|20110721|allocated|F36480E0
afrinic|TZ|asn|37364|1|20110721|allocated|F36C2D58
afrinic|AO|asn|37366|1|20110803|allocated|F3665C5B
afrinic|ZA|asn|37368|1|20110815|allocated|F36311EE
afrinic|NG|asn|37369|1|20110824|allocated|F3655F84
afrinic|SO|asn|37371|1|20110905|allocated|F36424BF
afrinic|GH|asn|37373|1|20110907|allocated|F366AED1
afrinic|ZM|asn|37374|1|20110908|allocated|F3679C83
afrinic|SS|asn|37376|1|20110912|allocated|F3693685
afrinic|NG|asn|37377|1|20110912|allocated|F3646035
afrinic|ZA|asn|37379|1|20110916|allocated|F36FFEB0
afrinic|CI|asn|37381|1|20110923|allocated|F36F8F86
afrinic|AO|asn|37383|1|20111012|allocated|F3680E82
afrinic|AO|asn|37384|1|20111012|allocated|F36987B2
afrinic|NE|asn|37385|1|20111014|allocated|F3665FAA
afrinic|UG|asn|37386|1|20111018|allocated|F36A7B33
afrinic|ZA|asn|37387|1|20111019|allocated|F36F7C77
afrinic|MU|asn|37388|1|20181101|allocated|F3634D22
afrinic|GA|asn|37390|1|20111104|allocated|F365C31F
afrinic|ZW|asn|37391|1|20111107|allocated|F36D556D
afrinic|GH|asn|37392|1|20111107|allocated|F3676C15
afrinic|ZA|asn|37394|1|20111116|allocated|F36D9B5B
afrinic|BW|asn|37395|1|20111117|allocated|F36B35B7
afrinic|NG|asn|37398|1|20111124|allocated|F36178B7
afrinic|ZA|asn|37399|1|20111124|allocated|F366A8BF
afrinic|ZA|asn|37402|1|20111208|allocated|F36276F0
afrinic|ZA|asn|37403|1|20111208|allocated|F36429BB
afrinic|NG|asn|37404|1|20111209|allocated|F364563F
afrinic|NG|asn|37405|1|20111212|allocated|F3634E30
afrinic|SS|asn|37406|1|20111212|allocated|F3647FF0
afrinic|NG|asn|37407|1|20111215|allocated|F36A9BF3
afrinic|UG|asn|37408|1|20111221|allocated|F369463F
afrinic|LR|asn|37410|1|20120118|allocated|F36F387A
afrinic|ZA|asn|37411|1|20120119|allocated|F36F8723
afrinic|ZA|asn|37412|1|20120120|allocated|F363BB47
afrinic|ZA|asn|37413|1|20120120|allocated|F36144D1
afrinic|CD|asn|37414|1|20120126|allocated|F364AE64
afrinic|CD|asn|37415|1|20120131|allocated|F364AE1C
afrinic|NG|asn|37416|1|20120131|allocated|F361B8CF
afrinic|ZA|asn|37417|1|20120203|allocated|F365FBCD
afrinic|SL|asn|37418|1|20120208|allocated|F36F5F67
afrinic|TZ|asn|37419|1|20120209|allocated|F36E0C57
afrinic|NG|asn|37420|1|20120213|allocated|F36A864A
afrinic|KE|asn|37421|1|20120220|allocated|F36BD3A8
afrinic|TZ|asn|37423|1|20120223|allocated|F36FD5A8
afrinic|BJ|asn|37424|1|20120223|allocated|F3677E0A
afrinic|SO|asn|37425|1|20120227|allocated|F36FCE84
afrinic|NG|asn|37426|1|20120229|allocated|F362C1A2
afrinic|GN|asn|37427|1|20120301|allocated|F3679C5D
afrinic|ZA|asn|37428|1|20120307|allocated|F3696A10
afrinic|BI|asn|37429|1|20120308|allocated|F3694DE2
afrinic|GN|asn|37430|1|20120308|allocated|F36E6244
afrinic|CD|asn|37431|1|20120308|allocated|F36CCB4A
afrinic|AO|asn|37432|1|20120315|allocated|F36C10D8
afrinic|NG|asn|37433|1|20120320|allocated|F365052E
afrinic|LS|asn|37434|1|20120321|allocated|F36E5B55
afrinic|MZ|asn|37436|1|20120329|allocated|F363CC98
afrinic|EG|asn|37437|1|20120401|allocated|F36BFAD5
afrinic|ZA|asn|37438|1|20120401|allocated|F3678F63
afrinic|ZA|asn|37439|1|20120412|allocated|F3624118
afrinic|MW|asn|37440|1|20120416|allocated|F36ADBF7
afrinic|ZA|asn|37441|1|20120423|allocated|F36DC7AB
afrinic|ZW|asn|37442|1|20120426|allocated|F3615AAB
afrinic|NG|asn|37443|1|20120427|allocated|F3695CC5
afrinic|EG|asn|37444|1|20120430|allocated|F3628F46
afrinic|NG|asn|37445|1|20120502|allocated|F36E8D0B
afrinic|UG|asn|37446|1|20120508|allocated|F36D7109
afrinic|CD|asn|37447|1|20190213|allocated|F36C34C2
afrinic|AO|asn|37448|1|20120521|allocated|F36D1DB9
afrinic|SL|asn|37449|1|20120521|allocated|F36A3C65
afrinic|MA|asn|37450|1|20120522|allocated|F363998B
afrinic|CG|asn|37451|1|20130529|allocated|F3690C75
afrinic|NG|asn|37452|1|20120524|allocated|F3652E31
afrinic|CD|asn|37453|1|20120604|allocated|F365FABE
afrinic|TZ|asn|37454|1|20120607|allocated|F36879A5
afrinic|MU|asn|37455|1|20120611|allocated|F36AA8F8
afrinic|ZA|asn|37457|1|20120612|allocated|F36ED442
afrinic|ZA|asn|37459|1|20120613|allocated|F3629FF7
afrinic|CF|asn|37460|1|20120614|allocated|F36291E1
afrinic|GN|asn|37461|1|20120614|allocated|F3664CBD
afrinic|TD|asn|37462|1|20120618|allocated|F363AA80
afrinic|CG|asn|37463|1|20120619|allocated|F3620C16
afrinic|NG|asn|37466|1|20120621|allocated|F3685334
afrinic|ET|asn|37467|1|20120702|allocated|F36C06DF
afrinic|AO|asn|37468|1|20120702|allocated|F3626C5B
afrinic|KE|asn|37470|1|20120704|allocated|F367ED87
afrinic|NG|asn|37472|1|20120706|allocated|F367C175
afrinic|SO|asn|37473|1|20120706|allocated|F36CE430
afrinic|ZA|asn|37474|1|20120710|allocated|F36549B1
afrinic|CM|asn|37475|1|20120712|allocated|F3633A63
afrinic|UG|asn|37476|1|20161028|allocated|F3696932
afrinic|MZ|asn|37477|1|20120713|allocated|F364349D
afrinic|GH|asn|37478|1|20120713|allocated|F36695E6
afrinic|ZA|asn|37479|1|20120713|allocated|F365DBE0
afrinic|NG|asn|37480|1|20120715|allocated|F36B0C44
afrinic|CG|asn|37481|1|20120716|allocated|F3692506
afrinic|ZA|asn|37482|1|20120724|allocated|F365FB04
afrinic|CD|asn|37483|1|20120724|allocated|F36C34C2
afrinic|ZA|asn|37484|1|20120724|allocated|F36A8AA3
afrinic|ZW|asn|37485|1|20120730|allocated|F3649311
afrinic|GQ|asn|37487|1|20120803|allocated|F3611B72
afrinic|ZA|asn|37488|1|20120803|allocated|F3649450
afrinic|MZ|asn|37489|1|20120807|allocated|F36B9A81
afrinic|NG|asn|37490|1|20120808|allocated|F366B92E
afrinic|ZA|asn|37491|1|20120814|allocated|F362047D
afrinic|TN|asn|37492|1|20120822|allocated|F3627A08
afrinic|GA|asn|37493|1|20120830|allocated|F36DC5DB
afrinic|NG|asn|37495|1|20120830|allocated|F36D06F2
afrinic|TZ|asn|37496|1|20120918|allocated|F36E8BF7
afrinic|ZA|asn|37497|1|20120921|allocated|F36D5C19
afrinic|KE|asn|37499|1|20120924|allocated|F36A028A
afrinic|ZA|asn|37501|1|20121001|allocated|F36700D1
afrinic|GM|asn|37503|1|20121015|allocated|F3645EEF
afrinic|TN|asn|37504|1|20121015|allocated|F36D5871
afrinic|LS|asn|37505|1|20160817|allocated|F366A786
afrinic|NG|asn|37506|1|20121017|allocated|F362D462
afrinic|GH|asn|37507|1|20121022|allocated|F366C748
afrinic|MR|asn|37508|1|20121024|allocated|F363A60B
afrinic|SZ|asn|37510|1|20121026|allocated|F36F9D1F
afrinic|ZA|asn|37511|1|20121030|allocated|F36AF999
afrinic|GQ|asn|37512|1|20121105|allocated|F3675053
afrinic|NA|asn|37513|1|20121106|allocated|F366CE6F
afrinic|KE|asn|37514|1|20121106|allocated|F3688A43
afrinic|ZA|asn|37515|1|20121106|allocated|F363BEDE
afrinic|CV|asn|37517|1|20121108|allocated|F36B5AAD
afrinic|SC|asn|37518|1|20121108|allocated|F36F6034
afrinic|ZA|asn|37519|1|20121116|allocated|F36ABB63
afrinic|ZA|asn|37520|1|20121112|allocated|F362AF02
afrinic|NG|asn|37521|1|20121112|allocated|F363DFDE
afrinic|NG|asn|37522|1|20121115|allocated|F36FDD86
afrinic|ZA|asn|37523|1|20121120|allocated|F3652C3A
afrinic|GM|asn|37524|1|20121120|allocated|F367927C
afrinic|ZA|asn|37525|1|20121121|allocated|F36F40A7
afrinic|BF|asn|37526|1|20121122|allocated|F36AFFD4
afrinic|ZA|asn|37527|1|20121123|allocated|F3688596
afrinic|NG|asn|37528|1|20121127|allocated|F36AD2B8
afrinic|GQ|asn|37529|1|20121127|allocated|F36858D5
afrinic|NE|asn|37531|1|20121129|allocated|F36B5DA5
afrinic|ZM|asn|37532|1|20121129|allocated|F367DA9B
afrinic|AO|asn|37533|1|20121205|allocated|F36215DA
afrinic|GH|asn|37534|1|20121206|allocated|F366A108
afrinic|KE|asn|37535|1|20121207|allocated|F36C7179
afrinic|BW|asn|37537|1|20121219|allocated|F36596E8
afrinic|MU|asn|37538|1|20121221|allocated|F36DB4B4
afrinic|GH|asn|37539|1|20121221|allocated|F368356F
afrinic|NG|asn|37540|1|20121221|allocated|F368726B
afrinic|MR|asn|37541|1|20130107|allocated|F36834D9
afrinic|ZA|asn|37542|1|20130107|allocated|F3676EF0
afrinic|TD|asn|37544|1|20130115|allocated|F3683DE1
afrinic|BI|asn|37545|1|20130116|allocated|F36AEDA2
afrinic|ZA|asn|37546|1|20130121|allocated|F366715D
afrinic|RW|asn|37547|1|20130122|allocated|F363F7BE
afrinic|CG|asn|37548|1|20130122|allocated|F3692506
afrinic|ZA|asn|37549|1|20130129|allocated|F3688887
afrinic|CG|asn|37550|1|20130204|allocated|F3688609
afrinic|TN|asn|37551|1|20130205|allocated|F36D2155
afrinic|GM|asn|37552|1|20130205|allocated|F369C0F9
afrinic|SC|asn|37553|1|20130205|allocated|F3619F80
afrinic|NG|asn|37555|1|20130211|allocated|F362FEE3
afrinic|MZ|asn|37556|1|20130215|allocated|F36DC7C1
afrinic|LR|asn|37557|1|20130213|allocated|F36F68F4
afrinic|LY|asn|37558|1|20130214|allocated|F36B583C
afrinic|GW|asn|37559|1|20130215|allocated|F3622F05
afrinic|LR|asn|37560|1|20130218|allocated|F36E91CD
afrinic|ZA|asn|37561|1|20130219|allocated|F36FF546
afrinic|EG|asn|37562|1|20130219|allocated|F3651288
afrinic|SO|asn|37563|1|20130221|allocated|F36BC6CC
afrinic|ZA|asn|37564|1|20130223|allocated|F36A44EA
afrinic|NG|asn|37565|1|20130225|allocated|F364A17C
afrinic|LY|asn|37566|1|20130226|allocated|F36368FD
afrinic|NG|asn|37567|1|20130227|allocated|F36914A7
afrinic|ZW|asn|37568|1|20130227|allocated|F36693F7
afrinic|ZM|asn|37569|1|20130304|allocated|F3610668
afrinic|GH|asn|37570|1|20130306|allocated|F3633AE4
afrinic|CD|asn|37571|1|20130311|allocated|F36E951D
afrinic|CG|asn|37573|1|20130315|allocated|F36D0301
afrinic|CV|asn|37575|1|20130318|allocated|F36FBB68
afrinic|TZ|asn|37576|1|20130321|allocated|F361E5BD
afrinic|BF|asn|37577|1|20130321|allocated|F36CB1BE
afrinic|KE|asn|37578|1|20130322|allocated|F36E084C
afrinic|KE|asn|37579|1|20130322|allocated|F36FFC11
afrinic|LR|asn|37580|1|20130325|allocated|F36C6E82
afrinic|GA|asn|37582|1|20130325|allocated|F36D0188
afrinic|EG|asn|37583|1|20130329|allocated|F365509D
afrinic|SS|asn|37584|1|20130409|allocated|F36825D0
afrinic|EG|asn|37585|1|20130329|allocated|F3645D2D
afrinic|BI|asn|37586|1|20130404|allocated|F36D85B5
afrinic|NG|asn|37587|1|20130408|allocated|F3633423
afrinic|NG|asn|37588|1|20130409|allocated|F36E9DB4
afrinic|ZA|asn|37589|1|20130412|allocated|F3663567
afrinic|AO|asn|37590|1|20130416|allocated|F36B85C7
afrinic|NG|asn|37591|1|20130418|allocated|F361A147
afrinic|TZ|asn|37592|1|20130422|allocated|F369D7DD
afrinic|AO|asn|37593|1|20130423|allocated|F36EF7D7
afrinic|SS|asn|37594|1|20130426|allocated|F36EE14C
afrinic|ZA|asn|37596|1|20130516|allocated|F3632FD4
afrinic|ZA|asn|37597|1|20130517|allocated|F3621B43
afrinic|CD|asn|37598|1|20130517|allocated|F3673EE6
afrinic|ZA|asn|37599|1|20130517|allocated|F36D6E6D
afrinic|MU|asn|37600|1|20190718|allocated|F3654F09
afrinic|KE|asn|37601|1|20130724|allocated|F3638AA1
afrinic|TZ|asn|37602|1|20130725|allocated|F36C1FA2
afrinic|AO|asn|37603|1|20130725|allocated|F3691764
afrinic|BW|asn|37604|1|20130729|allocated|F361B707
afrinic|NG|asn|37605|1|20130729|allocated|F3656B37
afrinic|LY|asn|37606|1|20130806|allocated|F3695C96
afrinic|TZ|asn|37607|1|20130807|allocated|F3622B26
afrinic|MG|asn|37608|1|20130813|allocated|F3668A5F
afrinic|CD|asn|37609|1|20130813|allocated|F36DEB99
afrinic|UG|asn|37610|1|20130816|allocated|F3615BDC
afrinic|ZA|asn|37611|1|20130820|allocated|F363520F
afrinic|GN|asn|37612|1|20130820|allocated|F368E67B
afrinic|GH|asn|37613|1|20130823|allocated|F36A41A0
afrinic|YT|asn|37614|1|20130827|allocated|F366E0A4
afrinic|GA|asn|37616|1|20130905|allocated|F364B0C9
afrinic|LS|asn|37617|1|20130911|allocated|F3655AEC
afrinic|ZA|asn|37618|1|20130912|allocated|F36763E5
afrinic|RW|asn|37619|1|20130916|allocated|F363ADF7
afrinic|CM|asn|37620|1|20130916|allocated|F36B84B8
afrinic|ZA|asn|37621|1|20130916|allocated|F36C0137
afrinic|MU|asn|37622|1|20130916|allocated|F36B87F4
afrinic|GH|asn|37623|1|20130916|allocated|F36C781A
afrinic|ZA|asn|37624|1|20130917|allocated|F369049A
afrinic|ZA|asn|37627|1|20130920|allocated|F361609C
afrinic|ZA|asn|37628|1|20130926|allocated|F366C302
afrinic|NG|asn|37629|1|20130926|allocated|F3640DFD
afrinic|ZA|asn|37630|1|20130930|allocated|F3649039
afrinic|SS|asn|37631|1|20131001|allocated|F363859B
afrinic|DZ|asn|37632|1|20130930|allocated|F368363E
afrinic|DZ|asn|37633|1|20130930|allocated|F368363E
afrinic|ZA|asn|37634|1|20130930|allocated|F3682950
afrinic|MZ|asn|37635|1|20131004|allocated|F36CCA89
afrinic|NG|asn|37637|1|20131010|allocated|F36EBFDB
afrinic|CD|asn|37638|1|20131014|allocated|F36A4459
afrinic|ZA|asn|37639|1|20131015|allocated|F36F7374
afrinic|ZA|asn|37640|1|20131016|allocated|F36374C9
afrinic|CM|asn|37641|1|20131021|allocated|F368C020
afrinic|LS|asn|37642|1|20131023|allocated|F36D76CB
afrinic|SO|asn|37644|1|20131025|allocated|F361EE0D
afrinic|AO|asn|37645|1|20131028|allocated|F36A1CEF
afrinic|SS|asn|37646|1|20131031|allocated|F3616FB4
afrinic|GH|asn|37647|1|20131031|allocated|F367B088
afrinic|BF|asn|37648|1|20131105|allocated|F3611BBA
afrinic|SN|asn|37649|1|20131105|allocated|F3687CF2
afrinic|ZA|asn|37650|1|20131106|allocated|F3655EE4
afrinic|MW|asn|37651|1|20131106|allocated|F36EB1C4
afrinic|ZA|asn|37652|1|20131106|allocated|F36C6039
afrinic|ZA|asn|37653|1|20131106|allocated|F3697B77
afrinic|RW|asn|37654|1|20131108|allocated|F36FE49E
afrinic|ZA|asn|37656|1|20131112|allocated|F365CA10
afrinic|NG|asn|37657|1|20131118|allocated|F361ED8C
afrinic|ZA|asn|37658|1|20131118|allocated|F36B2DFE
afrinic|NG|asn|37660|1|20131119|allocated|F36762F9
afrinic|NG|asn|37661|1|20131121|allocated|F36E6DE6
afrinic|MU|asn|37662|1|20131126|allocated|F3673D5E
afrinic|ZA|asn|37663|1|20110926|allocated|F36549B1
afrinic|EG|asn|37664|1|20130520|allocated|F367E9A7
afrinic|GN|asn|37665|1|20130605|allocated|F368C9FB
afrinic|ZA|asn|37666|1|20130605|allocated|F36DBA37
afrinic|ZA|asn|37667|1|20130606|allocated|F36C3C50
afrinic|ZA|asn|37668|1|20110926|allocated|F36549B1
afrinic|GA|asn|37669|1|20130610|allocated|F36F0979
afrinic|ZA|asn|37670|1|20130620|allocated|F3651254
afrinic|TN|asn|37671|1|20130621|allocated|F36371A2
afrinic|CM|asn|37672|1|20130624|allocated|F3618B80
afrinic|ZA|asn|37673|1|20130624|allocated|F36DF4B4
afrinic|MU|asn|37674|1|20130626|allocated|F36AF9EE
afrinic|ZA|asn|37675|1|20130627|allocated|F368E0A9
afrinic|NG|asn|37676|1|20130702|allocated|F3640C3C
afrinic|CD|asn|37677|1|20130708|allocated|F3623FB8
afrinic|BW|asn|37678|1|20130710|allocated|F365F086
afrinic|UG|asn|37679|1|20130712|allocated|F36544F3
afrinic|ZA|asn|37680|1|20130715|allocated|F36FC6C8
afrinic|NG|asn|37682|1|20130718|allocated|F36F0163
